year,district,is_total,is_urban,is_rural
2012,204,False,False,True
2023,8,True,False,False
2010,96,False,True,False
2019,208,False,True,False
2017,130,False,False,True
2016,47,False,True,False
2023,140,True,False,False
2023,149,False,False,True
2011,179,False,False,True
2020,100,True,False,False
2021,105,True,False,False
2015,64,False,False,True
2019,150,False,False,True
2022,189,True,False,False
2018,216,True,False,False
2015,158,True,False,False
2010,47,False,False,True
2018,192,True,False,False
2015,92,False,False,True
2009,181,False,True,False
2009,12,True,False,False
2009,125,False,False,True
2009,168,False,False,True
2022,22,True,False,False
2014,154,False,False,True
2011,23,True,False,False
2023,93,False,False,True
2009,211,False,False,True
2009,97,False,False,True
2020,31,True,False,False
2011,45,False,True,False
2017,160,True,False,False
2010,186,True,False,False
2020,202,False,True,False
2018,187,False,False,True
2017,37,True,False,False
2016,24,False,False,True
2022,201,False,True,False
2013,42,True,False,False
2016,202,False,True,False
2023,27,True,False,False
2010,175,False,False,True
2017,212,False,False,True
2012,61,True,False,False
2015,194,False,True,False
2022,199,False,False,True
2016,161,False,False,True
2017,173,False,False,True
2015,23,False,True,False
2014,61,True,False,False
2022,215,False,False,True
2009,164,False,True,False
2014,95,True,False,False
2018,188,False,True,False
2019,42,False,False,True
2009,89,True,False,False
2023,137,False,False,True
2013,5,True,False,False
2015,78,False,True,False
2018,144,False,False,True
2022,193,False,False,True
2020,55,False,False,True
2013,26,True,False,False
2023,162,False,True,False
2023,101,False,True,False
2009,27,False,False,True
2011,194,False,False,True
2021,217,False,True,False
2020,27,False,False,True
2021,68,False,False,True
2015,116,False,False,True
2007,152,True,False,False
2005,49,False,False,True
2023,163,False,False,True
2019,123,True,False,False
2022,161,False,False,True
2013,153,True,False,False
2012,92,True,False,False
2012,91,True,False,False
2012,27,False,True,False
2016,136,True,False,False
2009,227,True,False,False
2000,187,True,False,False
2011,167,True,False,False
2016,21,False,False,True
2023,185,False,False,True
2015,238,False,True,False
2019,118,False,False,True
2014,70,True,False,False
2023,36,False,True,False
2022,97,False,False,True
2023,227,False,True,False
2022,114,False,True,False
2018,11,True,False,False
2022,53,False,True,False
2001,51,True,False,False
2018,158,True,False,False
2020,109,False,True,False
2017,12,False,False,True
2002,82,True,False,False
2011,118,False,True,False
2014,111,True,False,False
2009,158,False,False,True
2013,8,True,False,False
2017,170,True,False,False
2017,221,False,False,True
2019,41,False,False,True
2019,184,True,False,False
2009,8,False,False,True
2021,226,False,True,False
2022,193,False,True,False
2017,0,False,False,True
2014,134,True,False,False
2015,66,True,False,False
2023,22,False,False,True
2019,220,False,True,False
2023,0,False,False,True
2023,35,True,False,False
2019,213,False,False,True
2023,125,False,False,True
2019,168,True,False,False
2014,206,True,False,False
2009,206,True,False,False
2014,192,False,False,True
2014,230,False,False,True
2005,132,True,False,False
2022,188,False,False,True
2002,237,False,True,False
2017,163,False,False,True
2000,49,False,True,False
2001,82,True,False,False
2019,141,False,False,True
2023,25,False,True,False
2014,104,True,False,False
2019,165,True,False,False
2020,183,False,False,True
2014,48,False,False,True
2010,80,False,True,False
2010,229,False,False,True
2017,233,True,False,False
2013,184,False,False,True
2019,199,False,False,True
2013,127,False,True,False
2023,124,False,False,True
2021,110,True,False,False
2022,230,True,False,False
2022,4,False,False,True
2016,125,True,False,False
2012,130,False,True,False
2018,141,True,False,False
2018,3,False,False,True
2015,176,False,False,True
2011,135,False,False,True
2018,85,False,False,True
2009,85,False,False,True
2011,95,False,True,False
2012,22,False,True,False
2016,186,False,True,False
2019,49,True,False,False
2022,8,False,True,False
2015,207,True,False,False
2016,212,False,False,True
2023,49,False,False,True
2020,114,False,True,False
2023,199,False,False,True
2009,0,False,True,False
2020,228,True,False,False
2020,150,True,False,False
2017,214,True,False,False
2014,150,True,False,False
2014,3,True,False,False
2004,237,True,False,False
2012,119,False,False,True
2018,211,True,False,False
2017,168,True,False,False
2014,187,False,True,False
2012,64,False,True,False
2010,211,False,False,True
2021,198,True,False,False
2019,37,False,True,False
2016,41,False,False,True
2023,215,True,False,False
2016,132,False,False,True
2021,218,False,False,True
2020,218,True,False,False
2013,214,False,False,True
2009,124,True,False,False
2021,11,False,True,False
2010,56,False,False,True
2011,8,False,True,False
2011,207,True,False,False
2001,18,False,True,False
2018,182,False,False,True
2019,206,False,False,True
2019,106,True,False,False
2023,181,False,True,False
2011,236,True,False,False
2023,135,False,False,True
2012,229,True,False,False
2020,172,True,False,False
2016,153,True,False,False
2020,233,False,False,True
2020,211,True,False,False
2017,96,False,True,False
2013,125,True,False,False
2022,213,False,False,True
2014,176,True,False,False
2017,41,True,False,False
2015,36,True,False,False
2020,236,False,True,False
2009,210,True,False,False
2015,228,False,True,False
2020,217,True,False,False
2010,67,False,False,True
2014,51,True,False,False
2023,104,False,True,False
2011,112,True,False,False
2018,174,False,True,False
2018,4,False,False,True
2009,113,True,False,False
2021,166,True,False,False
2020,84,True,False,False
2013,98,False,False,True
2003,126,False,False,True
2010,233,True,False,False
2015,187,False,False,True
2020,22,True,False,False
2011,57,False,False,True
2023,100,False,True,False
2004,49,False,False,True
2014,142,True,False,False
2021,12,False,False,True
2016,60,False,False,True
2016,158,True,False,False
2012,74,True,False,False
2015,37,False,True,False
2017,137,True,False,False
2021,151,True,False,False
2018,7,False,False,True
2017,17,False,True,False
2016,82,False,True,False
2015,194,True,False,False
2014,38,False,False,True
2019,198,True,False,False
2022,183,False,True,False
2017,149,False,False,True
2013,94,False,True,False
2020,34,True,False,False
2011,165,True,False,False
2011,175,False,False,True
2012,220,True,False,False
2012,236,True,False,False
2018,215,True,False,False
2019,65,True,False,False
2014,10,True,False,False
2021,140,True,False,False
2021,194,True,False,False
2020,158,True,False,False
2012,65,False,False,True
2013,172,True,False,False
2021,118,False,False,True
2014,6,True,False,False
2014,115,True,False,False
2015,233,False,True,False
2009,173,True,False,False
2022,181,True,False,False
2015,43,False,False,True
2021,70,True,False,False
2022,159,False,False,True
2015,80,True,False,False
2015,218,True,False,False
2020,12,False,False,True
2015,34,True,False,False
2012,232,False,False,True
2012,15,True,False,False
2010,216,False,False,True
2018,199,True,False,False
2016,47,True,False,False
2009,117,False,True,False
2007,7,False,False,True
2023,49,True,False,False
2017,23,False,True,False
2017,188,True,False,False
2011,113,True,False,False
2010,199,False,False,True
2015,85,False,False,True
2023,48,True,False,False
2010,149,False,False,True
2017,174,False,False,True
2017,188,False,False,True
2020,125,True,False,False
2014,132,False,True,False
2014,48,True,False,False
2010,151,False,False,True
2014,185,True,False,False
2012,148,False,False,True
2023,128,False,False,True
2020,216,False,False,True
2018,121,False,False,True
2014,75,False,False,True
2018,238,False,False,True
2023,232,True,False,False
2011,55,False,False,True
2011,206,False,True,False
2012,136,True,False,False
2009,131,False,False,True
2010,8,False,False,True
2017,54,False,False,True
2023,65,False,False,True
2012,180,True,False,False
2020,132,False,True,False
2015,184,True,False,False
2017,144,False,False,True
2018,154,False,False,True
2016,172,True,False,False
2021,190,False,False,True
2010,198,True,False,False
2017,160,False,False,True
2020,29,False,False,True
2009,112,False,False,True
2023,29,False,False,True
2017,21,False,False,True
2022,141,False,False,True
2016,38,False,False,True
2019,235,True,False,False
2019,95,False,True,False
2023,68,False,False,True
2016,56,False,False,True
2013,200,True,False,False
2019,51,True,False,False
2018,185,True,False,False
2023,235,True,False,False
2016,183,True,False,False
2021,100,True,False,False
2013,106,False,False,True
2014,234,False,True,False
2011,98,False,False,True
2013,223,True,False,False
2016,182,False,True,False
2018,90,False,False,True
2021,139,False,False,True
2013,214,True,False,False
2022,214,False,False,True
2009,216,False,False,True
2011,194,False,True,False
2022,93,True,False,False
2019,29,False,False,True
2019,164,False,False,True
2018,199,False,False,True
2006,132,True,False,False
2016,23,False,False,True
2014,128,False,False,True
2014,168,False,True,False
2010,14,False,False,True
2020,177,False,True,False
2014,196,True,False,False
2021,222,False,False,True
2017,69,False,False,True
2013,25,True,False,False
2017,225,False,False,True
2015,220,True,False,False
2017,65,False,False,True
2011,142,False,False,True
2016,156,False,True,False
2022,87,False,False,True
2020,186,True,False,False
2011,15,False,True,False
2011,26,False,False,True
2009,130,False,True,False
2018,104,False,True,False
2020,127,False,False,True
2010,104,False,True,False
2009,237,False,False,True
2020,168,False,False,True
2023,195,False,False,True
2021,51,True,False,False
2001,237,False,False,True
2011,96,False,True,False
2016,90,False,False,True
2012,81,False,True,False
2014,85,False,False,True
2018,213,False,False,True
2023,54,False,False,True
2003,13,False,False,True
2019,142,False,False,True
2011,49,False,True,False
2013,204,True,False,False
2006,51,True,False,False
2018,16,False,True,False
2014,82,False,False,True
2007,13,False,False,True
2016,94,True,False,False
2010,129,False,False,True
2009,43,True,False,False
2014,139,False,False,True
2010,60,False,False,True
2013,152,False,True,False
2022,86,True,False,False
2015,99,True,False,False
2015,143,True,False,False
2018,157,True,False,False
2019,153,False,False,True
2010,226,True,False,False
2014,68,True,False,False
2000,7,True,False,False
2023,40,True,False,False
2019,73,False,False,True
2011,6,False,True,False
2000,237,False,False,True
2020,57,False,True,False
2019,57,False,False,True
2018,105,False,False,True
2018,133,False,False,True
2011,207,False,False,True
2021,144,True,False,False
2017,124,False,False,True
2022,203,False,False,True
2017,59,False,True,False
2019,151,True,False,False
2009,149,True,False,False
2023,57,False,True,False
2014,192,True,False,False
2013,33,False,False,True
2014,168,True,False,False
2015,168,False,False,True
2013,34,True,False,False
2019,86,False,False,True
2009,197,False,True,False
2015,129,False,False,True
2016,40,True,False,False
2021,198,False,False,True
2020,9,True,False,False
2013,142,True,False,False
2012,30,True,False,False
2009,82,False,False,True
2010,51,True,False,False
2023,211,False,False,True
2020,218,False,False,True
2010,29,False,False,True
2015,214,True,False,False
2014,73,False,True,False
2017,2,True,False,False
2018,6,True,False,False
2022,67,True,False,False
2018,228,True,False,False
2018,37,False,True,False
2023,10,False,False,True
2022,196,True,False,False
2009,206,False,True,False
2009,164,True,False,False
2016,95,False,True,False
2021,186,True,False,False
2023,183,False,True,False
2010,2,True,False,False
2022,109,True,False,False
2010,148,False,False,True
2017,26,True,False,False
2011,132,False,True,False
2023,6,True,False,False
2016,85,True,False,False
2020,98,False,True,False
2011,30,False,False,True
2001,187,False,True,False
2020,38,True,False,False
2019,7,False,False,True
2018,220,True,False,False
2020,140,False,False,True
2018,126,False,True,False
2021,90,True,False,False
2010,237,True,False,False
2011,94,False,True,False
2017,181,False,True,False
2014,112,True,False,False
2012,203,True,False,False
2010,111,False,False,True
2019,172,True,False,False
2019,194,False,True,False
2010,178,False,False,True
2014,18,False,False,True
2019,224,True,False,False
2013,112,False,False,True
2009,48,True,False,False
2016,226,True,False,False
2010,214,False,False,True
2019,27,False,False,True
2013,131,False,False,True
2009,209,False,True,False
2002,176,True,False,False
2019,17,False,True,False
2016,236,False,False,True
2017,109,False,False,True
2014,127,False,False,True
2022,231,False,False,True
2020,201,False,True,False
2017,192,False,False,True
2023,25,False,False,True
2010,207,True,False,False
2015,1,True,False,False
2009,188,True,False,False
2023,230,False,False,True
2011,135,True,False,False
2023,114,True,False,False
2019,160,True,False,False
2022,146,True,False,False
2010,173,True,False,False
2017,30,True,False,False
2016,36,True,False,False
2020,131,True,False,False
2009,203,False,False,True
2015,104,True,False,False
2017,81,False,True,False
2022,20,True,False,False
2014,177,True,False,False
2013,104,False,True,False
2009,156,True,False,False
2012,104,True,False,False
2017,131,True,False,False
2021,195,False,False,True
2013,49,False,False,True
2001,132,True,False,False
2023,74,True,False,False
2015,57,True,False,False
2000,126,False,True,False
2023,167,False,False,True
2014,80,False,False,True
2012,227,False,False,True
2021,72,False,True,False
2008,152,False,False,True
2011,226,False,True,False
2000,152,True,False,False
2011,40,True,False,False
2022,14,False,True,False
2020,104,True,False,False
2021,12,True,False,False
2022,101,True,False,False
2013,185,False,False,True
2015,202,True,False,False
2020,12,True,False,False
2009,39,False,False,True
2010,27,False,True,False
2018,201,False,False,True
2011,139,False,False,True
2019,235,False,False,True
2005,176,True,False,False
2010,182,True,False,False
2018,49,False,False,True
2009,198,False,False,True
2015,180,False,False,True
2010,219,False,False,True
2013,150,True,False,False
2009,103,True,False,False
2017,141,False,False,True
2009,203,True,False,False
2015,106,False,False,True
2023,226,True,False,False
2022,143,True,False,False
2022,177,True,False,False
2016,176,True,False,False
2019,80,False,False,True
2023,213,True,False,False
2006,18,False,False,True
2014,65,False,False,True
2013,183,False,True,False
2014,14,False,False,True
2013,56,False,False,True
2021,189,False,False,True
2014,27,True,False,False
2021,38,False,False,True
2018,164,False,True,False
2011,112,False,False,True
2023,105,False,False,True
2017,122,False,True,False
2018,2,False,False,True
2000,132,True,False,False
2022,0,False,False,True
2022,75,True,False,False
2012,157,False,True,False
2012,102,True,False,False
2020,195,False,True,False
2016,141,False,False,True
2023,31,True,False,False
2009,77,True,False,False
2010,178,True,False,False
2012,218,True,False,False
2021,104,False,True,False
2023,198,False,False,True
2013,191,False,False,True
2014,178,False,False,True
2023,178,True,False,False
2006,13,False,True,False
2022,82,False,True,False
2019,13,False,True,False
2023,138,True,False,False
2013,189,False,True,False
2018,80,False,True,False
2023,187,True,False,False
2012,187,False,True,False
2014,52,False,True,False
2009,78,False,False,True
2016,16,True,False,False
2011,111,False,False,True
2022,208,True,False,False
2017,202,True,False,False
2016,86,True,False,False
2019,119,False,True,False
2012,223,False,True,False
2012,221,False,False,True
2022,228,False,True,False
2018,59,False,False,True
2017,193,True,False,False
2023,238,False,True,False
2011,200,True,False,False
2009,237,False,True,False
2020,134,False,False,True
2022,194,True,False,False
2023,148,True,False,False
2012,0,True,False,False
2012,48,True,False,False
2014,1,False,False,True
2013,219,False,False,True
2019,154,True,False,False
2018,123,True,False,False
2011,21,True,False,False
2010,176,False,False,True
2012,188,False,False,True
2019,151,False,True,False
2009,214,True,False,False
2010,33,False,False,True
2010,12,False,False,True
2019,185,True,False,False
2023,69,True,False,False
2019,194,True,False,False
2011,166,False,True,False
2011,151,False,True,False
2002,7,False,True,False
2018,35,False,False,True
2010,95,False,False,True
2019,125,True,False,False
2012,195,False,False,True
2013,141,True,False,False
2022,176,True,False,False
2023,112,True,False,False
2016,204,False,False,True
2018,207,False,True,False
2015,176,True,False,False
2010,138,False,False,True
2015,130,False,True,False
2022,85,True,False,False
2010,9,False,False,True
2013,65,False,False,True
2019,182,False,False,True
2017,37,False,True,False
2015,234,False,True,False
2019,12,False,False,True
2021,214,True,False,False
2021,118,True,False,False
2020,49,True,False,False
2017,198,True,False,False
2016,204,True,False,False
2015,165,True,False,False
2017,213,True,False,False
2015,166,False,True,False
2021,77,True,False,False
2009,206,False,False,True
2017,70,True,False,False
2017,53,False,True,False
2017,178,False,True,False
2022,221,True,False,False
2020,226,True,False,False
2017,190,False,False,True
2014,31,True,False,False
2015,121,False,False,True
2010,236,True,False,False
2014,157,False,True,False
2017,23,True,False,False
2022,49,False,False,True
2022,106,False,False,True
2010,164,False,True,False
2012,65,False,False,True
2015,186,False,True,False
2021,133,True,False,False
2009,102,True,False,False
2013,10,False,True,False
2021,235,False,False,True
2022,157,False,True,False
2019,185,False,True,False
2023,120,False,True,False
2021,70,False,False,True
2011,16,True,False,False
2011,174,False,False,True
2013,175,True,False,False
2020,154,True,False,False
2017,217,True,False,False
2014,41,True,False,False
2019,65,False,False,True
2023,190,False,False,True
2001,118,True,False,False
2010,102,False,False,True
2012,43,True,False,False
2017,45,False,False,True
2017,205,True,False,False
2021,10,False,True,False
2015,82,True,False,False
2010,98,False,False,True
2013,155,True,False,False
2015,227,False,True,False
2016,90,True,False,False
2018,109,True,False,False
2022,33,False,True,False
2014,106,True,False,False
2016,168,False,False,True
2015,204,True,False,False
2023,205,False,True,False
2014,235,True,False,False
2016,131,True,False,False
2009,6,False,False,True
2009,212,False,False,True
2020,233,True,False,False
2005,132,False,True,False
2018,95,True,False,False
2011,233,True,False,False
2021,0,False,True,False
2020,205,False,False,True
2021,49,False,False,True
2017,151,False,False,True
2002,126,False,True,False
2014,94,False,True,False
2012,7,False,True,False
2018,0,True,False,False
2021,174,False,True,False
2020,23,True,False,False
2016,202,True,False,False
2016,73,False,True,False
2011,80,False,True,False
2018,196,False,False,True
2010,174,False,True,False
2014,136,False,True,False
2020,173,False,False,True
2022,6,False,False,True
2021,49,False,True,False
2010,198,False,False,True
2020,154,False,True,False
2012,176,True,False,False
2013,235,True,False,False
2011,67,True,False,False
2018,154,False,True,False
2003,82,False,False,True
2015,0,True,False,False
2005,152,False,True,False
2017,58,True,False,False
2012,172,True,False,False
2017,151,False,True,False
2009,167,True,False,False
2019,130,True,False,False
2013,221,False,False,True
2010,201,True,False,False
2012,226,False,True,False
2010,87,False,False,True
2003,18,True,False,False
2018,73,True,False,False
2013,36,False,True,False
2018,200,True,False,False
2009,32,True,False,False
2014,89,True,False,False
2014,193,False,False,True
2017,65,True,False,False
2023,28,False,True,False
2020,142,False,False,True
2023,99,True,False,False
2018,210,False,False,True
2017,92,False,False,True
2016,232,True,False,False
2016,78,True,False,False
2016,91,True,False,False
2009,195,False,False,True
2020,66,True,False,False
2022,20,False,True,False
2010,218,True,False,False
2012,235,True,False,False
2010,213,False,False,True
2023,33,False,True,False
2016,35,True,False,False
2020,135,True,False,False
2022,223,False,False,True
2020,214,False,False,True
2013,6,True,False,False
2020,112,True,False,False
2011,72,True,False,False
2018,46,True,False,False
2023,135,True,False,False
2012,9,False,False,True
2009,175,False,False,True
2022,81,True,False,False
2022,55,False,False,True
2010,48,False,False,True
2009,163,True,False,False
2010,150,True,False,False
2023,152,True,False,False
2015,67,True,False,False
2017,29,False,True,False
2017,125,False,True,False
2013,182,False,False,True
2017,168,False,False,True
2010,228,True,False,False
2020,135,False,False,True
2016,200,False,False,True
2015,45,True,False,False
2019,170,True,False,False
2017,3,True,False,False
2009,232,True,False,False
2012,184,True,False,False
2017,34,True,False,False
2014,153,False,False,True
2021,96,True,False,False
2013,210,True,False,False
2023,150,False,False,True
2016,230,True,False,False
2001,18,False,False,True
2019,176,True,False,False
2017,180,False,False,True
2014,9,True,False,False
2019,8,True,False,False
2017,53,True,False,False
2009,4,True,False,False
2012,111,False,False,True
2022,0,False,True,False
2023,176,True,False,False
2023,140,False,True,False
2013,3,True,False,False
2023,130,False,False,True
2012,185,False,True,False
2009,236,False,False,True
2011,73,False,False,True
2017,7,True,False,False
2011,54,False,False,True
2014,88,True,False,False
2023,153,False,False,True
2012,97,False,False,True
2015,220,False,True,False
2019,81,False,False,True
2013,37,True,False,False
2018,135,False,False,True
2014,193,True,False,False
2023,151,False,False,True
2017,3,False,False,True
2022,102,True,False,False
2014,170,True,False,False
2020,60,False,False,True
2016,201,False,False,True
2021,91,False,False,True
2022,53,True,False,False
2018,166,False,True,False
2017,215,False,False,True
2007,126,True,False,False
2010,237,False,False,True
2012,66,True,False,False
2016,85,False,False,True
2013,132,False,True,False
2017,111,True,False,False
2019,141,True,False,False
2009,123,False,False,True
2013,166,False,True,False
2010,23,True,False,False
2011,61,False,False,True
2011,33,True,False,False
2002,49,False,False,True
2019,162,False,True,False
2021,78,True,False,False
2021,164,True,False,False
2012,229,False,False,True
2019,182,True,False,False
2021,136,False,True,False
2022,216,True,False,False
2012,202,False,True,False
2002,13,True,False,False
2020,163,False,False,True
2022,206,False,False,True
2019,189,True,False,False
2012,54,True,False,False
2013,196,True,False,False
2010,0,False,True,False
2019,229,False,False,True
2022,227,False,True,False
2021,126,True,False,False
2020,104,False,True,False
2023,201,False,True,False
2022,88,False,False,True
2011,183,False,False,True
2011,98,True,False,False
2009,230,True,False,False
2023,168,False,False,True
2021,176,True,False,False
2011,59,True,False,False
2010,176,False,True,False
2021,1,True,False,False
2017,0,True,False,False
2022,18,True,False,False
2019,212,True,False,False
2020,162,False,True,False
2020,57,False,False,True
2013,85,True,False,False
2016,115,True,False,False
2019,183,False,False,True
2023,104,True,False,False
2015,51,True,False,False
2010,227,False,True,False
2017,87,False,False,True
2019,15,True,False,False
2023,134,True,False,False
2023,189,True,False,False
2016,121,True,False,False
2023,76,False,False,True
2017,184,True,False,False
2023,140,False,False,True
2015,64,True,False,False
2022,112,True,False,False
2018,92,True,False,False
2012,1,False,False,True
2007,64,False,False,True
2023,227,False,False,True
2017,0,True,False,False
2020,194,False,True,False
2010,136,True,False,False
2014,65,False,False,True
2019,168,False,True,False
2012,231,False,False,True
2021,51,False,True,False
2019,229,False,True,False
2019,58,True,False,False
2016,113,True,False,False
2017,109,False,True,False
2022,146,False,True,False
2017,236,False,True,False
2019,144,False,False,True
2018,209,True,False,False
2016,209,False,True,False
2016,103,False,False,True
2013,154,False,False,True
2015,166,True,False,False
2021,72,True,False,False
2018,130,True,False,False
2012,132,False,True,False
2016,172,False,False,True
2017,209,False,True,False
2022,120,False,True,False
2009,91,True,False,False
2009,50,False,True,False
2014,181,False,True,False
2017,238,False,True,False
2011,27,False,True,False
2020,156,True,False,False
2013,25,False,False,True
2018,176,False,True,False
2022,191,True,False,False
2018,153,True,False,False
2011,149,False,False,True
2019,73,True,False,False
2000,82,False,True,False
2009,155,False,True,False
2015,12,False,False,True
2019,26,True,False,False
2010,57,False,False,True
2019,14,True,False,False
2012,236,False,True,False
2009,1,False,False,True
2021,31,False,True,False
2019,0,True,False,False
2016,180,True,False,False
2017,186,True,False,False
2018,132,True,False,False
2015,182,True,False,False
2018,220,False,True,False
2001,118,False,True,False
2023,90,True,False,False
2023,69,False,False,True
2021,98,False,False,True
2016,65,False,False,True
2018,111,False,False,True
2021,68,True,False,False
2019,0,True,False,False
2013,224,False,False,True
2013,83,True,False,False
2019,236,False,True,False
2022,185,False,True,False
2015,88,True,False,False
2017,150,False,False,True
2012,5,False,False,True
2012,182,False,False,True
2013,161,False,False,True
2021,26,True,False,False
2023,64,False,False,True
2016,89,False,False,True
2010,203,False,False,True
2013,95,False,True,False
2015,156,False,True,False
2017,184,False,False,True
2013,40,False,False,True
2012,121,False,False,True
2015,112,True,False,False
2021,177,False,True,False
2020,60,False,True,False
2017,80,True,False,False
2015,237,False,False,True
2014,47,False,False,True
2001,7,False,True,False
2011,228,True,False,False
2023,123,False,False,True
2017,63,False,False,True
2016,93,False,False,True
2002,82,False,False,True
2019,154,False,False,True
2021,101,False,True,False
2020,88,True,False,False
2019,222,False,False,True
2011,236,False,False,True
2022,134,True,False,False
2021,61,True,False,False
2017,118,False,True,False
2011,235,False,False,True
2018,52,True,False,False
2012,157,True,False,False
2015,149,False,False,True
2020,17,True,False,False
2012,79,False,False,True
2022,46,True,False,False
2014,90,False,False,True
2017,100,True,False,False
2016,199,False,False,True
2017,105,False,False,True
2018,140,True,False,False
2020,41,True,False,False
2012,112,True,False,False
2009,106,True,False,False
2018,33,False,True,False
2022,231,True,False,False
2018,71,False,False,True
2011,43,False,False,True
2023,121,False,False,True
2011,100,False,False,True
2010,83,True,False,False
2014,221,True,False,False
2013,45,True,False,False
2009,160,True,False,False
2003,49,False,True,False
2019,48,True,False,False
2016,187,False,True,False
2016,52,True,False,False
2022,185,False,False,True
2022,114,False,False,True
2009,109,True,False,False
2010,68,False,True,False
2014,14,True,False,False
2012,186,False,True,False
2018,141,False,False,True
2012,228,False,True,False
2012,122,False,True,False
2002,237,False,False,True
2011,14,False,False,True
2009,132,False,True,False
2023,166,True,False,False
2022,212,False,False,True
2012,55,False,False,True
2019,0,False,True,False
2004,29,False,False,True
2021,72,False,False,True
2019,76,False,False,True
2011,174,True,False,False
2009,73,True,False,False
2014,79,True,False,False
2008,152,False,True,False
2011,123,False,False,True
2010,227,False,False,True
2014,190,False,False,True
2022,151,True,False,False
2018,119,True,False,False
2012,170,False,True,False
2016,56,True,False,False
2016,195,False,False,True
2020,153,True,False,False
2021,218,True,False,False
2018,0,False,True,False
2020,228,False,True,False
2019,68,True,False,False
2017,129,True,False,False
2021,30,True,False,False
2013,105,True,False,False
2011,234,True,False,False
2019,44,True,False,False
2009,48,False,False,True
2021,206,True,False,False
2018,205,True,False,False
2011,172,False,False,True
2009,223,False,True,False
2011,205,True,False,False
2013,238,True,False,False
2020,31,False,True,False
2019,170,False,True,False
2023,159,True,False,False
2009,11,True,False,False
2015,121,True,False,False
2015,165,False,False,True
2017,229,False,False,True
2001,13,True,False,False
2015,72,True,False,False
2011,24,False,False,True
2013,65,True,False,False
2010,214,True,False,False
2016,194,False,False,True
2004,237,False,True,False
2023,16,False,False,True
2022,115,False,False,True
2016,219,True,False,False
2023,109,True,False,False
2017,61,False,False,True
2015,6,False,True,False
2023,105,True,False,False
2012,12,True,False,False
2013,31,True,False,False
2013,130,False,True,False
2014,126,False,False,True
2011,11,True,False,False
2018,200,False,True,False
2019,221,False,False,True
2021,132,False,True,False
2022,158,True,False,False
2014,25,False,True,False
2016,123,False,False,True
2013,31,False,True,False
2012,225,False,False,True
2009,175,True,False,False
2013,165,True,False,False
2016,95,True,False,False
2022,208,False,False,True
2021,148,True,False,False
2023,152,False,False,True
2018,160,False,False,True
2016,126,True,False,False
2007,95,False,True,False
2019,41,True,False,False
2019,131,True,False,False
2021,160,False,False,True
2012,29,False,False,True
2012,214,False,False,True
2022,218,True,False,False
2011,191,True,False,False
2018,72,False,True,False
2017,200,False,False,True
2021,87,True,False,False
2011,71,False,False,True
2022,182,False,False,True
2010,220,False,True,False
2019,192,False,False,True
2022,182,False,True,False
2022,183,False,False,True
2016,174,True,False,False
2017,29,False,False,True
2008,52,False,True,False
2015,31,True,False,False
2011,13,True,False,False
2021,74,False,False,True
2019,126,False,False,True
2015,122,False,True,False
2019,80,False,True,False
2017,215,True,False,False
2018,106,True,False,False
2009,164,False,False,True
2018,214,True,False,False
2017,10,True,False,False
2022,150,True,False,False
2015,18,False,True,False
2023,131,True,False,False
2021,4,False,False,True
2014,30,True,False,False
2013,154,True,False,False
2014,73,False,False,True
2014,222,False,False,True
2015,155,False,True,False
2008,18,True,False,False
2013,237,False,False,True
2016,60,False,True,False
2014,199,True,False,False
2016,131,False,False,True
2009,110,False,False,True
2023,53,True,False,False
2020,198,False,False,True
2022,3,True,False,False
2009,226,False,True,False
2009,205,False,False,True
2022,51,False,True,False
2022,204,False,False,True
2013,207,False,False,True
2017,11,False,True,False
2017,197,True,False,False
2019,15,False,True,False
2008,132,False,False,True
2022,62,True,False,False
2012,68,False,False,True
2021,213,True,False,False
2022,190,False,False,True
2022,220,False,True,False
2017,95,True,False,False
2014,187,False,False,True
2020,197,False,True,False
2017,178,False,False,True
2017,194,False,False,True
2016,205,False,True,False
2017,76,True,False,False
2015,69,False,False,True
2022,199,True,False,False
2010,167,False,False,True
2022,229,False,False,True
2011,68,False,True,False
2009,75,True,False,False
2013,186,False,True,False
2015,215,True,False,False
2014,227,False,True,False
2021,106,False,False,True
2014,71,True,False,False
2023,208,False,False,True
2014,130,False,False,True
2013,231,False,False,True
2012,140,False,True,False
2010,55,True,False,False
2001,29,False,False,True
2007,82,True,False,False
2021,89,True,False,False
2023,214,True,False,False
2010,152,False,False,True
2011,204,False,False,True
2017,24,True,False,False
2009,222,False,False,True
2017,195,False,True,False
2012,4,True,False,False
2010,97,False,False,True
2016,238,False,False,True
2014,80,False,True,False
2009,224,True,False,False
2016,213,True,False,False
2016,216,False,False,True
2020,8,True,False,False
2011,132,True,False,False
2012,98,False,False,True
2013,130,True,False,False
2021,71,True,False,False
2019,96,False,True,False
2022,222,True,False,False
2017,88,False,False,True
2013,187,False,False,True
2015,71,False,False,True
2013,45,False,True,False
2021,165,False,False,True
2010,121,False,False,True
2015,229,True,False,False
2019,47,False,False,True
2018,10,False,True,False
2011,28,True,False,False
2014,138,False,False,True
2017,73,True,False,False
2013,118,False,True,False
2020,238,True,False,False
2013,219,True,False,False
2011,3,True,False,False
2010,179,False,False,True
2013,44,False,True,False
2012,60,False,False,True
2014,131,False,False,True
2013,59,False,False,True
2015,44,False,True,False
2013,18,False,True,False
2013,12,True,False,False
2017,56,False,False,True
